date,pm25,o3,no2,so2,co,aqi
2017-12-30, 101,0,0, 38,0,0
2017-12-31, 130,0,0, 43,0,0
2017-07-01, 65, 23, 10, 14,0,0
2017-07-02, 72, 23, 10, 14,0,0
2017-07-03, 71, 25, 10, 13,0,0
2017-07-04, 68, 26, 8, 13,0,0
2017-07-05, 33, 26, 8, 13,0,0
2017-07-06, 33, 26, 9, 13,0,0
2017-07-07, 42, 24, 9, 13,0,0
2017-07-08, 36, 34, 8, 13,0,0
2017-07-09, 47, 23, 8, 13,0,0
2017-07-10, 68, 22, 8, 13,0,0
2017-07-11, 40, 21, 8, 13,0,0
2017-07-12, 30, 21, 8, 13,0,0
2017-07-13, 66, 21, 9, 14,0,0
2017-07-14, 34, 21, 8, 13,0,0
2017-07-15, 62, 20, 8, 13,0,0
2017-07-16, 57, 22, 7, 13,0,0
2017-07-17, 31, 20, 8, 13,0,0
2017-07-18, 60, 22, 8, 13,0,0
2017-07-19, 36, 21, 7, 13,0,0
2017-07-20, 36, 20, 8, 13,0,0
2017-07-21, 50, 24, 9, 13,0,0
2017-07-22, 88, 18, 10, 14,0,0
2017-07-23, 55, 20, 13, 14,0,0
2017-07-24, 111, 18, 7, 13,0,0
2017-07-25, 94,0,0,0,0,0
2017-07-26, 85,0,0,0,0,0
2017-07-27, 97,0,0,0,0,0
2017-07-28, 106,0,0,0,0,0
2017-07-29, 121,0,0,0,0,0
2017-07-30, 119,0,0,0,0,0
2017-07-31, 98,0,0,0,0,0
2017-08-01, 71,0,0,0,0,0
2017-08-02, 83,0,0,0,0,0
2017-08-03, 109,0,0,0,0,0
2017-08-04, 114,0,0,0,0,0
2017-08-05, 81,0,0,0,0,0
2017-08-06, 52, 13, 17, 13,0,0
2017-08-07, 51, 19, 12, 15,0,0
2017-08-08, 51, 18, 7, 14,0,0
2017-08-09, 53,0,0,0,0,0
2017-08-10, 86, 14, 9, 12,0,0
2017-08-11, 77, 19, 9, 13,0,0
2017-08-12, 66, 18, 10, 15,0,0
2017-08-13, 78, 18, 10, 15,0,0
2017-08-14, 88, 20, 7, 13,0,0
2017-08-15, 57, 19, 8, 14,0,0
2017-08-16, 37, 18, 8, 14,0,0
2017-08-17, 50, 18, 8, 13,0,0
2017-08-18, 90, 17, 13, 15,0,0
2017-08-19, 114,0,0,0,0,0
2017-08-20, 91,0,0,0,0,0
2017-08-21, 71, 16, 2, 15,0,0
2017-08-22, 94, 18, 2, 16,0,0
2017-08-23, 130, 498, 3, 15,0,0
2017-08-24, 32, 5, 1, 13,0,0
2017-08-25, 41,0,0, 14,0,0
2017-08-26, 69,0,0, 14,0,0
2017-08-27, 66,0,0, 14,0,0
2017-08-28, 85,0,0, 14,0,0
2017-08-29, 37,0,0, 14,0,0
2017-08-30, 36,0,0, 15,0,0
2017-08-31, 112,0,0, 15,0,0
2017-09-01, 80,0,0, 15,0,0
2017-09-02, 59,0,0, 14,0,0
2017-09-03, 49,0,0, 15,0,0
2017-09-04, 96,0,0, 15,0,0
2017-09-05, 86,0,0, 14,0,0
2017-09-06, 61,0,0,0,0,0
2017-09-11, 67,0,0,0,0,0
2017-09-12, 135,0,0,0,0,0
2017-09-13, 79,0,0,0,0,0
2017-09-14, 80,0,0,0,0,0
2017-09-15, 75,0,0,0,0,0
2017-09-16, 64,0,0,0,0,0
2017-09-17, 75,0,0,0,0,0
2017-09-18, 119,0,0, 13,0,0
2017-09-19, 56,0,0, 14,0,0
2017-09-20, 47,0,0, 13,0,0
2017-09-21, 91,0,0, 13,0,0
2017-09-22, 108,0,0,0,0,0
2017-09-23, 118,0,0,0,0,0
2017-09-24, 133,0,0, 13,0,0
2017-09-25, 124,0,0, 13,0,0
2017-09-26, 45,0,0, 13,0,0
2017-09-27, 95,0,0, 14,0,0
2017-09-28, 105,0,0, 14,0,0
2017-09-29, 98,0,0, 14,0,0
2017-09-30, 92,0,0, 13,0,0
2017-04-01, 98, 14, 34, 16,0,0
2017-04-02, 136, 15, 35, 16,0,0
2017-04-03, 142, 10, 19, 12,0,0
2017-04-04, 88, 13, 17, 12,0,0
2017-04-05, 86, 14, 14, 12,0,0
2017-04-06, 89, 24, 11, 12,0,0
2017-04-07, 80, 17, 11, 12,0,0
2017-04-08, 92, 20, 13, 13,0,0
2017-04-09, 99, 17, 18, 14,0,0
2017-04-10, 128, 15, 28, 13,0,0
2017-04-11, 136, 12, 18, 12,0,0
2017-04-12, 110, 12, 55, 14,0,0
2017-04-13, 117, 16, 74, 14,0,0
2017-04-14, 129, 8, 38, 11,0,0
2017-04-15, 102,0,0,0,0,0
2017-04-16, 77, 20, 68, 12,0,0
2017-04-17, 72, 17, 35, 11,0,0
2017-04-18, 81, 21, 50, 13,0,0
2017-04-19, 117, 14, 27, 12,0,0
2017-04-20, 106, 16, 21, 12,0,0
2017-04-21, 106,0,0,0,0,0
2017-04-22, 50,0,0,0,0,0
2017-04-23, 111,0,0,0,0,0
2017-04-24, 114, 18, 24, 12,0,0
2017-04-25, 92, 13, 25, 13,0,0
2017-04-26, 113, 17, 19, 13,0,0
2017-04-27, 82, 21, 29, 14,0,0
2017-05-03, 106, 15, 21, 12,0,0
2017-05-04, 105, 9, 26, 12,0,0
2017-05-05, 94, 13, 24, 12,0,0
2017-05-06, 110, 11, 20, 12,0,0
2017-05-07, 107, 10, 17, 12,0,0
2017-05-08, 85, 10, 20, 12,0,0
2017-05-09, 91, 10, 19, 12,0,0
2017-05-10, 77, 8, 13, 11,0,0
2017-05-11, 50, 17, 16, 12,0,0
2017-05-12, 55, 10, 25, 12,0,0
2017-05-13, 88, 8, 16, 12,0,0
2017-05-14, 57, 11, 16, 12,0,0
2017-05-15, 56, 11, 15, 12,0,0
2017-05-16, 78,0,0,0,0,0
2017-05-17, 105, 13, 16, 12,0,0
2017-05-18, 96, 12, 13, 11,0,0
2017-05-19, 64, 14, 17, 12,0,0
2017-05-20, 68, 17, 18, 12,0,0
2017-05-21, 88, 11, 15, 12,0,0
2017-05-22, 62, 11, 17, 12,0,0
2017-05-23, 72, 13, 18, 11,0,0
2017-05-24, 64, 13, 17, 11,0,0
2017-05-25, 65, 14, 21, 11,0,0
2017-05-26, 76, 14, 24, 11,0,0
2017-05-27, 123, 15, 27, 12,0,0
2017-05-28, 149, 19, 28, 12,0,0
2017-05-29, 154,0,0,0,0,0
2017-05-30, 103, 15, 18, 13,0,0
2017-05-31, 103, 16, 14, 14,0,0
2017-06-01, 83, 17, 14, 16,0,0
2017-06-02, 97, 18, 14, 17,0,0
2017-06-03, 81, 21, 14, 17,0,0
2017-06-04, 82, 20, 14, 17,0,0
2017-06-05, 91, 13, 13, 14,0,0
2017-06-06, 80, 14, 13, 12,0,0
2017-06-07, 59, 14, 12, 13,0,0
2017-06-08, 80, 13, 10, 13,0,0
2017-06-09, 52, 15, 11, 13,0,0
2017-06-10, 48,0,0,0,0,0
2017-06-11, 78, 15, 13, 14,0,0
2017-06-12, 88, 15, 14, 13,0,0
2017-06-13, 74, 15, 9, 13,0,0
2017-06-14, 84, 15, 11, 14,0,0
2017-06-15, 101, 15, 13, 13,0,0
2017-06-16, 133, 14, 10, 12,0,0
2017-06-17, 55, 15, 10, 13,0,0
2017-06-18, 87, 14, 10, 13,0,0
2017-06-19, 87,0,0,0,0,0
2017-06-20, 87, 14, 13, 13,0,0
2017-06-21, 63, 15, 13, 13,0,0
2017-06-22, 47, 17, 10, 14,0,0
2017-06-23, 53, 17, 8, 13,0,0
2017-06-24, 53, 17, 10, 13,0,0
2017-06-25, 47, 17, 10, 13,0,0
2017-06-26, 58, 18, 8, 15,0,0
2017-06-27, 50, 19, 8, 13,0,0
2017-06-28, 49, 19, 9, 13,0,0
2017-06-29, 62, 23, 10, 13,0,0
2017-06-30, 54, 21, 11, 14,0,0
2017-01-02, 169, 36, 11, 17, 70,0
2017-01-03, 184, 21, 9, 19, 67,0
2017-01-04, 155, 9, 6, 12, 28,0
2017-01-05, 108, 14, 8, 13, 48,0
2017-01-06, 115, 21, 9, 13, 41,0
2017-01-07, 145, 16, 8, 14, 44,0
2017-01-08, 142, 12, 4, 13, 54,0
2017-01-09, 132, 18,0, 12, 86,0
2017-01-10, 151, 9, 5, 10, 40,0
2017-01-11, 98, 2, 5, 9, 21,0
2017-01-12, 22,0,0,0,0,0
2017-01-13, 54,0,0,0,0,0
2017-01-14, 100,0,0,0,0,0
2017-01-15, 83,0,0,0,0,0
2017-01-16, 120,0,0, 10, 17,0
2017-01-17, 98, 21, 14, 11, 36,0
2017-01-18, 144, 23, 5, 14, 71,0
2017-01-19, 199, 9, 6, 14, 40,0
2017-01-20, 108, 11, 7, 13, 28,0
2017-01-21, 139, 8, 7, 15, 23,0
2017-01-22, 151,0,0,0,0,0
2017-01-23, 187, 19, 21, 17, 71,0
2017-01-24, 192, 24, 15, 15, 52,0
2017-01-25, 186, 19, 16, 14, 48,0
2017-01-26, 167, 15, 11, 13, 33,0
2017-01-27, 155, 14, 6, 10, 17,0
2017-01-28, 116, 5, 7, 11, 21,0
2017-01-29, 89, 7, 8, 13, 20,0
2017-01-30, 108, 10, 10, 12, 34,0
2017-01-31, 151, 6, 7, 14, 35,0
2017-02-01, 125, 4, 8, 14, 40,0
2017-02-02, 129, 5, 7, 15, 41,0
2017-02-03, 121, 10, 8, 11, 24,0
2017-02-04, 91, 6, 7, 12, 30,0
2017-02-05, 113, 5, 8, 13, 37,0
2017-02-06, 93, 4, 7, 12, 28,0
2017-02-07, 80, 5, 7, 14, 38,0
2017-02-08, 99, 2, 9, 13, 29,0
2017-02-09, 73, 5, 12, 15, 18,0
2017-02-10, 140, 10, 13, 15,0,0
2017-02-11, 165, 12, 15, 16,0,0
2017-02-12, 163, 16, 22, 23,0,0
2017-02-13, 175, 11, 14, 15,0,0
2017-02-14, 192, 12, 17, 20,0,0
2017-02-15, 207, 3, 12, 13,0,0
2017-02-16, 107,0,0,0,0,0
2017-02-17, 85,0,0,0,0,0
2017-02-18, 102,0,0,0,0,0
2017-02-19, 112, 3, 7, 12,0,0
2017-02-20, 71, 7, 5, 12,0,0
2017-02-21, 81, 12, 4, 12,0,0
2017-02-22, 85, 2, 5, 13,0,0
2017-02-23, 89,0, 9, 13,0,0
2017-02-24, 109, 1, 10, 12,0,0
2017-02-25, 111, 3, 10, 14,0,0
2017-02-26, 142, 4, 15, 15,0,0
2017-02-27, 151, 8, 13, 25,0,0
2017-02-28, 166, 17, 11, 14,0,0
2017-03-01, 179, 21, 12, 16,0,0
2017-03-02, 164, 5, 16, 17,0,0
2017-03-03, 161, 5, 11, 13,0,0
2017-03-04, 150, 7, 8, 13,0,0
2017-03-05, 130, 1, 6, 17,0,0
2017-03-06, 115, 3, 6, 13,0,0
2017-03-07, 140,0,0,0,0,0
2017-03-08, 68,0,0,0,0,0
2017-03-09, 139,0, 12, 12,0,0
2017-03-10, 129,0, 5, 12,0,0
2017-03-11, 170,0, 4, 11,0,0
2017-03-12, 104,0, 4, 11,0,0
2017-03-13, 108,0,0,0,0,0
2017-03-14, 112, 16, 1, 12,0,0
2017-03-15, 104, 22, 2, 17,0,0
2017-03-16, 108, 18, 3, 13,0,0
2017-03-17, 100, 18, 4, 11,0,0
2017-03-18, 109, 17, 4, 11,0,0
2017-03-19, 79, 16, 4, 11,0,0
2017-03-20, 75, 13, 5, 11,0,0
2017-03-21, 55, 12, 4, 11,0,0
2017-03-22, 68, 11, 4, 11,0,0
2017-03-23, 60, 13, 3, 11,0,0
2017-03-24, 61, 12, 7, 13,0,0
2017-03-25, 66, 9, 8, 13,0,0
2017-03-26, 70, 9, 10, 15,0,0
2017-03-27, 106, 20, 14, 17,0,0
2017-03-28, 161, 20, 9, 13,0,0
2017-03-29, 147, 12, 24, 15,0,0
2017-03-30, 120, 10, 19, 13,0,0
2017-03-31, 85, 13, 23, 14,0,0
2016-10-01, 107,0,0,0,0,0
2016-10-02, 119,0,0,0,0,0
2016-10-03, 149,0,0,0,0,0
2016-10-04, 167, 10,0, 11, 54,0
2016-10-05, 182, 4, 11, 13, 44,0
2016-10-06, 153, 6, 11, 13, 34,0
2016-10-07, 174,0,0,0,0,0
2016-10-08, 188,0,0,0,0,0
2016-10-09, 170,0,0,0,0,0
2016-10-10, 151, 4, 16, 14, 44,0
2016-10-11, 163, 7, 12, 13, 29,0
2016-10-12, 163, 1, 7, 12, 44,0
2016-10-13, 158, 1, 3, 13, 22,0
2016-10-14, 150,0,0,0,0,0
2016-10-15, 136,0,0,0,0,0
2016-10-16, 131,0,0,0,0,0
2016-10-17, 150, 2, 25, 13, 18,0
2016-10-18, 123, 1, 41, 13, 32,0
2016-10-19, 89, 3, 71, 15, 58,0
2016-10-20, 99,0,0,0,0,0
2016-10-21, 124,0,0,0,0,0
2016-10-22, 160, 5, 49, 14, 53,0
2016-10-23, 147,0,0,0,0,0
2016-10-24, 144, 3, 32, 13, 13,0
2016-10-25, 91, 11, 31, 13, 41,0
2016-10-26, 103, 4, 30, 13, 37,0
2016-10-27, 76, 9, 44, 14, 47,0
2016-10-28, 79, 3, 45, 14, 36,0
2016-10-29, 96, 1, 34, 13, 20,0
2016-10-30, 84, 1, 33, 13, 27,0
2016-10-31, 78, 1, 30, 14, 23,0
2016-11-01, 70, 1, 32, 16, 27,0
2016-11-02, 85, 1, 52, 14, 47,0
2016-11-03, 95, 1, 45, 15, 35,0
2016-11-04, 149, 2, 63, 14, 49,0
2016-11-05, 152, 2, 56, 15, 53,0
2016-11-06, 161, 2, 48, 15, 64,0
2016-11-07, 178, 21, 17, 9, 32,0
2016-11-08, 121, 17, 5, 8, 19,0
2016-11-09, 46, 17, 6, 8, 22,0
2016-11-10, 64, 27, 13, 10, 35,0
2016-11-11, 113, 49, 13, 12, 57,0
2016-11-12, 178, 41, 9, 9, 41,0
2016-11-13, 175, 19, 5, 8, 39,0
2016-11-14, 117, 24, 6, 9, 47,0
2016-11-15, 98, 24, 6, 10, 53,0
2016-11-16, 96, 28, 9, 15, 54,0
2016-11-17, 101, 31, 7, 12, 57,0
2016-11-18, 123, 51, 13, 12, 49,0
2016-11-19, 147, 40, 9, 12, 36,0
2016-11-20, 137, 40, 13, 12, 59,0
2016-11-21, 123, 32, 7, 12, 57,0
2016-11-22, 105, 32, 8, 12, 46,0
2016-11-25, 112, 19, 5, 11, 19,0
2016-11-26, 63, 34, 14, 14, 27,0
2016-11-27, 108, 40, 19, 21, 37,0
2016-11-28, 157, 22, 16, 17, 43,0
2016-11-29, 154, 28, 13, 15, 24,0
2016-11-30, 134, 35, 13, 13, 31,0
2016-12-01, 117,0,0,0,0,0
2016-12-02, 156,0,0,0,0,0
2016-12-03, 187, 44, 17, 14, 102,0
2016-12-04, 197, 66, 12, 22, 56,0
2016-12-05, 204, 25, 10, 18, 35,0
2016-12-06, 150, 46, 15, 23, 54,0
2016-12-07, 161, 41, 15, 18, 76,0
2016-12-08, 173, 74, 25, 25, 58,0
2016-12-09, 195, 39, 24, 27, 58,0
2016-12-10, 193, 54, 20, 18, 45,0
2016-12-11, 201, 28, 9, 12, 44,0
2016-12-12, 149, 28, 8, 14, 50,0
2016-12-13, 130, 17, 7, 14, 31,0
2016-12-14, 128, 18, 6, 10, 25,0
2016-12-15, 86, 20, 10, 14, 38,0
2016-12-16, 144, 24, 16, 21, 52,0
2016-12-17, 163, 33, 15, 27, 56,0
2016-12-18, 187, 48, 5, 19, 76,0
2016-12-19, 226, 18, 1, 10, 44,0
2016-12-20, 109, 18, 3, 13, 52,0
2016-12-21, 109, 16, 4, 13, 30,0
2016-12-22, 91, 23, 11, 18, 50,0
2016-12-23, 155, 18, 6, 14, 53,0
2016-12-24, 145, 15, 3, 11, 37,0
2016-12-25, 106, 12, 4, 12, 48,0
2016-12-26, 94, 11, 7, 12, 25,0
2016-12-27, 83, 23, 11, 16, 49,0
2016-12-28, 142, 26, 13, 23, 52,0
2016-12-29, 157, 26, 15, 22, 60,0
2016-12-30, 168, 36, 17, 22, 58,0
2016-12-31, 202,0,0,0,0,0
2016-07-05, 64,0,0,0,0,0
2016-07-06, 29,0,0,0,0,0
2016-07-07, 80, 8, 5, 13, 38,0
2016-07-08, 130, 8, 2, 13, 24,0
2016-07-09, 80,0,0,0,0,0
2016-07-10, 89,0,0,0,0,0
2016-07-11, 86,0,0,0,0,0
2016-07-12, 79,0,0,0,0,0
2016-07-13, 121, 8, 5,0,0,0
2016-07-14, 81, 9, 9, 13, 29,0
2016-07-15, 106, 9, 11, 13, 20,0
2016-07-16, 71, 8, 6, 13, 14,0
2016-07-17, 63,0,0,0,0,0
2016-07-18, 74,0,0,0,0,0
2016-07-19, 70,0,0,0,0,0
2016-07-20, 62,0,0,0,0,0
2016-07-21, 68,0,0,0,0,0
2016-07-22, 82,0,0,0,0,0
2016-07-23, 67,0,0,0,0,0
2016-07-24, 89,0,0,0,0,0
2016-07-25, 69,0,0,0,0,0
2016-07-26, 89, 8, 25, 15, 13,0
2016-07-27, 85, 8, 15, 13, 10,0
2016-07-28, 29,0,0,0,0,0
2016-07-29, 42,0,0,0,0,0
2016-07-30, 77,0,0,0,0,0
2016-07-31, 102,0,0,0,0,0
2016-08-01, 125,0,0,0,0,0
2016-08-02, 108,0,0,0,0,0
2016-08-03, 75,0,0,0,0,0
2016-08-04, 47,0,0,0,0,0
2016-08-05, 62,0,0,0,0,0
2016-08-06, 97,0,0,0,0,0
2016-08-07, 84,0,0,0,0,0
2016-08-08, 63, 9, 15, 13, 14,0
2016-08-09, 68, 9, 13, 14, 16,0
2016-08-10, 100, 9, 8, 14, 15,0
2016-08-11, 105, 9, 10, 13, 18,0
2016-08-12, 92, 9, 9, 12, 14,0
2016-08-13, 104, 9, 7, 12, 13,0
2016-08-14, 60, 9, 9, 12, 18,0
2016-08-15, 66, 10, 8, 12, 11,0
2016-08-16, 79,0,0,0,0,0
2016-08-17, 87, 9, 8, 12, 21,0
2016-08-18, 68, 10, 8, 12, 16,0
2016-08-19, 28,0,0,0,0,0
2016-08-20, 45, 9, 8, 13, 19,0
2016-08-21, 61,0,0,0,0,0
2016-08-22, 91, 9, 8, 13, 25,0
2016-08-23, 97, 9, 9, 13, 21,0
2016-08-24, 112, 9, 9, 13, 17,0
2016-08-25, 126, 9, 9, 13, 17,0
2016-08-26, 145, 9, 10, 13, 16,0
2016-08-27, 90, 9, 8, 13, 11,0
2016-08-28, 63, 9, 7, 13, 14,0
2016-08-29, 119, 9, 12, 13, 22,0
2016-08-30, 161, 10, 18, 13, 26,0
2016-08-31, 125, 10, 15, 13, 24,0
2016-09-01, 69, 9, 11, 13, 19,0
2016-09-02, 52, 10, 7, 13, 10,0
2016-09-03, 79, 10, 10, 13, 15,0
2016-09-04, 136, 13, 11, 13, 17,0
2016-09-05, 161, 13, 12, 13, 19,0
2016-09-06, 121, 18, 9, 13, 21,0
2016-09-07, 102, 10, 10, 13, 21,0
2016-09-08, 133, 13, 11, 14, 26,0
2016-09-09, 106, 11, 14, 14, 26,0
2016-09-10, 69, 9, 2, 13, 9,0
2016-09-11, 81,0,0,0,0,0
2016-09-12, 99,0,0,0,0,0
2016-09-13, 105,0,0,0,0,0
2016-09-14, 128, 7, 17, 13, 31,0
2016-09-15, 134, 7, 8, 12, 17,0
2016-09-16, 158,0,0,0,0,0
2016-09-17, 162,0,0,0,0,0
2016-09-18, 157,0,0,0,0,0
2016-09-19, 150,0,0,0,0,0
2016-09-20, 147,0,0,0,0,0
2016-09-21, 153,0,0,0,0,0
2016-09-22, 163,0,0,0,0,0
2016-09-23, 165,0,0,0,0,0
2016-09-24, 115,0,0,0,0,0
2016-09-25, 106,0,0,0,0,0
2016-09-26, 73,0,0,0,0,0
2016-09-27, 110,0,0,0,0,0
2016-09-28, 148,0,0,0,0,0
2016-09-29, 132,0,0,0,0,0
2016-09-30, 97,0,0,0,0,0
2016-04-01, 162, 38, 8,0, 16,0
2016-04-02, 119, 26, 7,0, 12,0
2016-04-03, 135, 20, 6,0, 17,0
2016-04-04, 123, 42, 5,0, 14,0
2016-04-05, 109, 50, 7,0, 13,0
2016-04-06, 106, 47, 4,0, 19,0
2016-04-07, 121, 45, 8,0, 22,0
2016-04-08, 120, 17, 6,0, 9,0
2016-04-09, 115,0,0,0,0,0
2016-04-10, 143,0,0,0,0,0
2016-04-11, 144,0,0,0,0,0
2016-04-12, 133, 32, 22,0, 26,0
2016-04-13, 142, 95, 16,0, 23,0
2016-04-14, 148, 117, 11,0, 21,0
2016-04-15, 157,0,0,0,0,0
2016-04-16, 146,0,0,0,0,0
2016-04-17, 149,0,0,0,0,0
2016-04-18, 84,0, 11,0, 18,0
2016-04-19, 124,0, 11,0, 11,0
2016-04-20, 84, 28, 9,0, 24,0
2016-04-21, 93, 35, 15,0, 25,0
2016-04-22, 74,0,0,0,0,0
2016-04-23, 122,0,0,0,0,0
2016-04-24, 72, 70, 13,0, 26,0
2016-04-25, 68, 85, 9,0, 27,0
2016-04-26, 108, 140, 8,0, 31,0
2016-04-27, 114, 110, 13,0, 31,0
2016-04-28, 128, 94, 10,0, 43,0
2016-04-29, 135, 94, 9,0, 30,0
2016-04-30, 110, 71, 8,0, 21,0
2016-05-01, 62, 169, 3,0, 8,0
2016-05-02, 98,0,0,0,0,0
2016-05-03, 97,0,0,0,0,0
2016-05-04, 80,0,0,0,0,0
2016-05-05, 92,0,0,0,0,0
2016-05-06, 92,0,0,0,0,0
2016-05-07, 75,0,0,0,0,0
2016-05-08, 71, 131, 7,0, 28,0
2016-05-09, 97, 167, 10,0, 25,0
2016-05-10, 97, 111, 12,0, 30,0
2016-05-11, 134, 131, 14, 11, 33,0
2016-05-12, 105, 159, 12, 11, 23,0
2016-05-13, 83, 154, 6, 11, 20,0
2016-05-14, 41, 135, 5, 11, 18,0
2016-05-15, 75, 52, 9, 11, 14,0
2016-05-16, 73, 45, 12, 11, 25,0
2016-05-17, 117, 161, 9, 11, 26,0
2016-05-18, 107, 174, 6, 11, 25,0
2016-05-19, 84, 161, 7, 11, 20,0
2016-05-20, 88, 149, 6, 11, 17,0
2016-05-21, 103, 110, 8, 11, 30,0
2016-05-22, 103, 138, 8, 11, 36,0
2016-05-23, 111, 124, 3, 11, 27,0
2016-05-24, 105, 154, 5, 11, 31,0
2016-05-25, 90, 142, 2, 11, 22,0
2016-05-26, 63, 172, 3, 11, 33,0
2016-05-27, 54, 150, 5, 11, 25,0
2016-05-28, 76, 136, 4, 11, 25,0
2016-05-29, 89, 121, 4, 11, 35,0
2016-05-30, 76, 78, 5, 11, 22,0
2016-05-31, 72, 58, 4, 11, 18,0
2016-06-01, 60, 44, 5, 11, 20,0
2016-06-02, 71, 35, 5, 11, 20,0
2016-06-03, 76, 32, 5, 11, 24,0
2016-06-04, 77,0,0,0,0,0
2016-06-05, 105,0,0,0,0,0
2016-06-06, 104, 21, 14, 11, 29,0
2016-06-07, 73,0,0,0,0,0
2016-06-08, 100,0,0,0,0,0
2016-06-09, 98,0,0,0,0,0
2016-06-10, 110,0,0,0,0,0
2016-06-11, 87,0,0,0,0,0
2016-06-12, 70,0,0,0,0,0
2016-06-13, 94,0,0,0,0,0
2016-06-14, 100,0,0,0,0,0
2016-06-15, 101,0,0,0,0,0
2016-06-16, 80,0,0,0,0,0
2016-06-17, 109,0,0,0,0,0
2016-06-18, 104,0,0,0,0,0
2016-06-19, 122,0,0,0,0,0
2016-06-20, 109,0,0,0,0,0
2016-06-21, 89, 20, 4, 13, 24,0
2016-06-22, 88, 33, 5, 13, 28,0
2016-06-23, 83, 22, 7, 13, 26,0
2016-06-24, 78, 23, 9, 13, 26,0
2016-06-25, 84, 21, 9, 12, 18,0
2016-06-26, 95, 24, 7, 12, 26,0
2016-06-27, 68, 22, 7, 13, 25,0
2016-06-28, 91, 8, 3, 13, 27,0
2016-06-29, 78, 8, 2, 13, 36,0
2016-01-04, 161, 23, 19, 6, 22,0
2016-01-05, 170,0,0,0,0,0
2016-01-06, 154,0,0,0,0,0
2016-01-07, 157,0,0,0,0,0
2016-01-08, 150,0,0,0,0,0
2016-01-09, 140,0,0,0,0,0
2016-01-10, 130, 7, 14, 6, 13,0
2016-01-11, 114, 25, 16, 6, 24,0
2016-01-12, 145, 13, 14, 6, 19,0
2016-01-13, 161, 11, 10, 6, 18,0
2016-01-14, 137, 11, 7, 6, 9,0
2016-01-15, 90,0,0,0,0,0
2016-01-16, 144,0,0,0,0,0
2016-01-17, 126,0,0,0,0,0
2016-01-18, 144, 5, 3, 6, 13,0
2016-01-19, 156, 11,0, 6, 10,0
2016-01-20, 197, 10,0, 6, 13,0
2016-01-21, 191, 10,0, 6, 11,0
2016-01-22, 104, 20,0, 6, 5,0
2016-01-23, 90, 28,0, 6, 2,0
2016-01-24, 127, 15, 5, 6, 5,0
2016-01-25, 147, 14,0, 6, 4,0
2016-01-26, 137, 17, 1, 6, 8,0
2016-01-27, 151, 14,0, 6, 12,0
2016-01-28, 181,0,0,0,0,0
2016-01-29, 180,0,0,0,0,0
2016-01-30, 135,0,0,0,0,0
2016-01-31, 119,0,0,0,0,0
2016-02-01, 75,0,0,0,0,0
2016-02-02, 118,0,0,0,0,0
2016-02-03, 167,0,0,0,0,0
2016-02-04, 163,0,0,0,0,0
2016-02-05, 165,0,0,0,0,0
2016-02-06, 165,0,0,0,0,0
2016-02-07, 180,0,0,0,0,0
2016-02-08, 200,0,0,0,0,0
2016-02-09, 143,0,0,0,0,0
2016-02-10, 137,0,0,0,0,0
2016-02-11, 131,0,0,0,0,0
2016-02-12, 149,0,0,0,0,0
2016-02-13, 159,0,0,0,0,0
2016-02-14, 172,0,0,0,0,0
2016-02-15, 105,0,0,0,0,0
2016-02-16, 130,0,0,0,0,0
2016-02-17, 167,0,0,0,0,0
2016-02-18, 175, 18, 26, 6, 14,0
2016-02-19, 183, 12, 31, 6, 16,0
2016-02-20, 172,0,0,0,0,0
2016-02-21, 171, 16, 25, 6, 17,0
2016-02-22, 165, 15, 16, 6, 10,0
2016-02-23, 123, 19, 16, 6, 9,0
2016-02-24, 117, 14, 12, 7, 6,0
2016-02-25, 135, 12, 17, 6, 20,0
2016-02-26, 135, 19, 16, 7, 14,0
2016-02-27, 150, 30, 22, 7, 16,0
2016-02-28, 173, 29, 27, 7, 17,0
2016-02-29, 191, 40, 31, 7, 25,0
2016-03-01, 178,0,0,0,0,0
2016-03-02, 154,0,0,0,0,0
2016-03-03, 145, 2, 21, 7, 19,0
2016-03-06, 152, 20, 9, 7, 13,0
2016-03-07, 119, 74, 6, 7, 21,0
2016-03-08, 94, 54, 11, 7, 20,0
2016-03-09, 104, 14, 14, 7, 11,0
2016-03-10, 88, 19, 19, 7, 13,0
2016-03-11, 48, 14, 17, 7, 16,0
2016-03-12, 16, 19, 14, 7, 11,0
2016-03-13, 19, 16, 23, 7, 16,0
2016-03-14, 73, 19, 23, 7, 19,0
2016-03-15, 143, 18, 20, 7, 22,0
2016-03-16, 96, 17, 18, 7, 21,0
2016-03-18, 160, 60, 10, 7, 20,0
2016-03-19, 133, 4, 6, 7, 5,0
2016-03-20, 126, 52, 6, 7, 16,0
2016-03-21, 97, 67, 6, 7, 24,0
2016-03-22, 124, 23, 7, 7, 15,0
2016-03-23, 142,0,0,0,0,0
2016-03-24, 76,0,0,0,0,0
2016-03-25, 118,0,0,0,0,0
2016-03-26, 142,0,0,0,0,0
2016-03-27, 166,0,0,0,0,0
2016-03-28, 194,0,0,0,0,0
2016-03-29, 184,0,0,0,0,0
2016-03-30, 157, 3, 18,0, 26,0
2016-03-31, 153, 15, 12,0, 24,0
2015-12-27, 129, 9, 10, 5, 12,0
2015-12-28, 163, 7, 13, 5, 20,0
2015-12-29, 127, 10, 10, 5, 11,0
2015-12-30, 83, 13, 10, 5, 12,0
2019-12-31,0, 1, 12, 2,0,0
